StudyID,Admin_Strand,Author,OutcomeID_1,OutcomeLabel_1,TestType_Outcome_1,EffectSizeType_Outcome_1,ToolkitStrand_Outcome_1,InterventionText_1,ControlText_1,Outcome_1,SMD_1,SESMD_1,CIupperSMD_1,CIlowerSMD_1,OutcomeID_2,OutcomeLabel_2,TestType_Outcome_2,EffectSizeType_Outcome_2,ToolkitStrand_Outcome_2,InterventionText_2,ControlText_2,Outcome_2,SMD_2,SESMD_2,CIupperSMD_2,CIlowerSMD_2,OutcomeID_3,OutcomeLabel_3,TestType_Outcome_3,EffectSizeType_Outcome_3,ToolkitStrand_Outcome_3,InterventionText_3,ControlText_3,Outcome_3,SMD_3,SESMD_3,CIupperSMD_3,CIlowerSMD_3,OutcomeID_4,OutcomeLabel_4,TestType_Outcome_4,EffectSizeType_Outcome_4,ToolkitStrand_Outcome_4,InterventionText_4,ControlText_4,Outcome_4,SMD_4,SESMD_4,CIupperSMD_4,CIlowerSMD_4,OutcomeID_5,OutcomeLabel_5,TestType_Outcome_5,EffectSizeType_Outcome_5,ToolkitStrand_Outcome_5,InterventionText_5,ControlText_5,Outcome_5,SMD_5,SESMD_5,CIupperSMD_5,CIlowerSMD_5,OutcomeID_6,OutcomeLabel_6,TestType_Outcome_6,EffectSizeType_Outcome_6,ToolkitStrand_Outcome_6,InterventionText_6,ControlText_6,Outcome_6,SMD_6,SESMD_6,CIupperSMD_6,CIlowerSMD_6,OutcomeID_7,OutcomeLabel_7,TestType_Outcome_7,EffectSizeType_Outcome_7,ToolkitStrand_Outcome_7,InterventionText_7,ControlText_7,Outcome_7,SMD_7,SESMD_7,CIupperSMD_7,CIlowerSMD_7,OutcomeID_8,OutcomeLabel_8,TestType_Outcome_8,EffectSizeType_Outcome_8,ToolkitStrand_Outcome_8,InterventionText_8,ControlText_8,Outcome_8,SMD_8,SESMD_8,CIupperSMD_8,CIlowerSMD_8,OutcomeID_9,OutcomeLabel_9,TestType_Outcome_9,EffectSizeType_Outcome_9,ToolkitStrand_Outcome_9,InterventionText_9,ControlText_9,Outcome_9,SMD_9,SESMD_9,CIupperSMD_9,CIlowerSMD_9,OutcomeID_10,OutcomeLabel_10,TestType_Outcome_10,EffectSizeType_Outcome_10,ToolkitStrand_Outcome_10,InterventionText_10,ControlText_10,Outcome_10,SMD_10,SESMD_10,CIupperSMD_10,CIlowerSMD_10
37092589,['Feedback'],Meyer (2010),46751,DIG WRIT CAT-4,['Pre-post gain'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: writing,With business as usual,Primary outcome,0.0177,0.1182,0.2494,-0.2141,46752,DIG WRIT CAT-4 (Ideas),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: writing,With business as usual,Secondary outcome(s),0.08,0.12,0.3152,-0.1552,46753,DIG WRIT CAT-4 (Support),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: writing,With business as usual,Secondary outcome(s),0.008,0.012,0.0315,-0.0155,46754,DIG WRIT CAT-4 (Content),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: writing,With business as usual,Secondary outcome(s),0.09,0.12,0.3252,-0.1452,46755,DIG WRIT CAT-4 (Content Management),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: writing,With business as usual,Secondary outcome(s),0.3,0.12,0.5352,0.0648,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671572,['Teaching assistants'],Miller (2003),48241,MAT - Comprehension - PiR vs (RR + Control),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading comprehension,With business as usual,Primary outcome,0.4114,0.2043,0.8117,0.011,48242,MAT - Comprehension - PiR vs RR (Active Control),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading comprehension,With active control,Secondary outcome(s),0.2357,0.2223,0.6714,-0.1999,48243,MAT - Comprehension - PiR vs Control (BaU),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.763,0.2589,1.2704,0.2556,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37091036,['Feedback'],Mirkin (1979),45078,TEACH Stanford Diagnostic Reading Test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: reading comprehension,With business as usual,Primary outcome,0.3265,0.3953,1.1013,-0.4483,45079,TEACH Oral Reading Correct,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),1.46,0.4496,2.3412,0.5787,45080,TEACH Oral Reading Incorrect,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),-0.3014,0.3948,0.4725,-1.0753,45081,TEACH Vocabulary Meaning,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),0.4245,0.3974,1.2034,-0.3544,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117150,['Extending school time'],Mitchell (1999),53069,SAT-9 Reading Comprehension (Means/SDs),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Extending school time'],Literacy: reading comprehension,With business as usual,Primary outcome,-0.0448,0.0189,-0.0077,-0.0818,53070,SAT-9 Maths (Means/SDs),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Extending school time'],Mathematics,With business as usual,Primary outcome,-0.0566,0.0189,-0.0195,-0.0937,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117264,['Extending school time'],Molina (2008),51414,Academic achievement grades - extended school time,['Post-test adjusted for baseline attainment'],['Test type: School-developed test'],['Toolkit: Extending school time'],Combined subjects,With business as usual,Primary outcome,0.4476,0.4564,1.3421,-0.4468,51415,Academic achievement passing grades - extended school time,['Post-test adjusted for baseline attainment'],['Test type: School-developed test'],['Toolkit: Extending school time'],Combined subjects,With business as usual,Secondary outcome(s),0.5682,0.4605,1.4708,-0.3344,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117289,['Extending school time'],Mooney (1986),52510,Gates-MacGinitie Reading Tests - Comprehension Score,['NA'],['NA'],['NA'],Literacy: reading comprehension,With business as usual,Primary outcome,0.5314,0.3725,1.2615,-0.1987,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
43090186,['Peer tutoring'],Mooney (1986) PT,51939,GMRT - Reading Comprehension (post test means and SDs),['NA'],['NA'],['NA'],Literacy: reading comprehension,With business as usual,Primary outcome,0.5314,0.3725,1.2615,-0.1987,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37061123,['Feedback'],Moore (1961) 1_1,47873,CORR/INCORR G6 English spelling (MSAT) - feedback,['Pre-post gain'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: spelling,With business as usual,Primary outcome,-0.2698,0.2557,0.2314,-0.771,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294931,['Feedback'],Moore (1961) 1_2,47878,DIG G6 English spelling - Feedback - post-test,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: spelling,With business as usual,Primary outcome,-0.2721,0.3797,0.4721,-1.0163,47879,DIG G6 English spelling - Feedback - post-test and weekly tests (combined),['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: spelling,With business as usual,Secondary outcome(s),-0.4422,0.3826,0.3077,-1.1921,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40294930,['Peer tutoring'],Moore (1993) PT,48355,REC CRAB (Word Read Correct)-Post test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,-0.1279,0.6065,1.0608,-1.3166,48356,REC CRAB (comprehension ques)-post test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),-0.0087,0.6055,1.1782,-1.1955,48357,REC CRAB (Maze restoration)-post test,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),-0.0683,0.6058,1.119,-1.2557,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117359,['Extending school time'],Morris (1990),51850,Reading Accuracy (overall),"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Primary outcome,0.9071,0.272,1.4403,0.3739,51851,Spelling (Correct Score),"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA', 'NA', 'NA']",Literacy: spelling,With business as usual,Secondary outcome(s),0.7024,0.2666,1.2249,0.1799,51852,Word recognition (untimed),"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.3449,0.2602,0.855,-0.1652,51853,Spelling (qualitative score),"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Peer Tutoring', 'NA', 'NA', 'NA', 'NA']",Literacy: spelling,With business as usual,Secondary outcome(s),0.7451,0.2676,1.2696,0.2206,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117214,['Extending school time'],Morrison (2000),51972,Maths (f-test),['Post-test adjusted for baseline attainment'],['Test type: School-developed test'],['Toolkit: Extending school time'],Mathematics,With business as usual,Primary outcome,-0.77,0.11,-0.5544,-0.9856,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671607,['Teaching assistants'],Muijs (2003),49641,Mathematics test,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Researcher developed test'],['Toolkit: Teaching assistants'],Mathematics,With business as usual,Primary outcome,0.098,0.08,0.2548,-0.0588,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37116214,['Peer tutoring'],Naseerali (2013),49711,REC Overall physics achievement,['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Peer Tutoring'],Science,With business as usual,Primary outcome,0.5222,0.2416,0.9958,0.0487,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092701,['Feedback'],Neenan (1986) 1_1,47882,G4 Cognitive (Porteus Maze Test) - targeted qual errors - Arm1 - gain score,['Pre-post gain'],['Test type: Standardised test '],['Toolkit: Feedback'],Cognitive: other,With business as usual,Secondary outcome(s),-1.1446,0.3939,-0.3726,-1.9166,47883,G4 Cognitive (Porteus Maze Test) - nontargeted qual errors - Arm1 - gain score,['Pre-post gain'],['Test type: Standardised test '],['Toolkit: Feedback'],Cognitive: other,With business as usual,Secondary outcome(s),-1.0621,0.39,-0.2977,-1.8265,48041,G4 Cognitive (Porteus Maze Test) - targeted qual errors - Arm1 - post-test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Cognitive: other,With business as usual,Secondary outcome(s),-0.8421,0.3833,-0.0908,-1.5934,48042,G4 Cognitive (Porteus Maze Test) - nontargeted qual errors - Arm1 - post-test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Cognitive: other,With business as usual,Primary outcome,-0.4809,0.3712,0.2466,-1.2084,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671575,['Teaching assistants'],Nelson (2010),49642,TOPEL Phonological Awareness,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Literacy: decoding/phonics,With business as usual,Primary outcome,0.6924,0.22,1.1236,0.2612,49643,TOPEL Print Awareness,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Literacy: decoding/phonics,With business as usual,Secondary outcome(s),-0.2714,0.2147,0.1494,-0.6922,49644,TOPEL Vocabulary ,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],"['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),0.1774,0.2141,0.5971,-0.2423,49645,Alphabetic knowledge,"['Post-test adjusted for baseline attainment AND clustering', 'NA']","['Test type: Standardised test ', 'NA']","['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants', 'NA']",Literacy: decoding/phonics,With business as usual,Secondary outcome(s),1.3527,0.2368,1.8168,0.8886,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117215,['Extending school time'],Neufeld (1995),51862,Locus of control (ANCOVA),"['Post-test adjusted for baseline attainment AND clustering', 'NA']","['Test type: Standardised test ', 'NA']","['Toolkit: Phonics', 'Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants', 'NA']",Cognitive: other,NA,NA,1.08,0.3,1.668,0.492,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133954,['Peer tutoring'],Novotni (1985),49712,TE Maths Achievement and Proficienc,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Primary outcome,0.4112,0.2791,0.9581,-0.1358,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
38296657,"['Small group tuition', 'Teaching assistants']",Nunes (2018),49646,Quantitative Reasoning,[],['Test type: Researcher developed test'],"['Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Mathematics,With business as usual,Primary outcome,0.18,0.1301,0.435,-0.075,49647,Quantitative Reasoning (FSM),[],['Test type: Researcher developed test'],"['Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Mathematics,With business as usual,SES/FSM outcome,-0.03,0.1684,0.3,-0.36,49648,KS1 Maths,['Post-test adjusted for baseline attainment AND clustering'],['Test type: National test'],"['Toolkit: Small Group Tuition', 'Toolkit: Teaching assistants']",Mathematics,With business as usual,Secondary outcome(s),0.0,5.7898,11.348,-11.348,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37093585,['Peer tutoring'],Oakland (1975),48003,TE Metropolitan Reading Comprehension Test (Peer tutoring only),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),-0.5462,0.4173,0.2716,-1.364,48004,TE Literacy-Metropolitan Reading ComprehensionTest-Supplementary Peer Tutoring,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,0.5828,0.4521,1.4689,-0.3033,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092590,['Feedback'],Olson (1990),45055,VERB PEER Writing Quality ,['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Literacy: writing,With business as usual,Primary outcome,0.4194,0.3238,1.0541,-0.2154,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092703,['Feedback'],Oner (1977),45058,Achievement Skill Test,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Mathematics,With business as usual,Primary outcome,0.0,0.2236,0.4383,-0.4383,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092704,['Feedback'],Onyehalu (1983),46795,VERB Piagetian Criterion Task (substance task),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Feedback'],Science,With business as usual,Primary outcome,0.2499,0.1278,0.5003,-0.0005,46796,VERB Piagetian Crieterion Task (Volume Task),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],[],Science,With business as usual,Secondary outcome(s),0.2499,0.1278,0.5003,-0.0005,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253393,['Summer schools'],Opalinski (2006),49785,Alaska Benchmark Examinations,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Summer schools'],Literacy: reading comprehension,With business as usual,Primary outcome,-0.1993,0.1102,0.0168,-0.4153,49786,Low SES - Alaska Benchmark Examinations,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Summer schools'],Literacy: reading comprehension,With business as usual,SES/FSM outcome,-0.0705,0.1804,0.2831,-0.4241,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
