id,pub_author,pub_year,pub_type_raw,strand_raw,toolkit_version,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,pt_tut_desc,pt_tut_desc_same_age,pt_tut_desc_cross_age,pt_same_age_attainment,pt_cross_age_attainment,pt_tut_from,pt_tut_role,pt_tutee_attain_level,pt_digit_tech,pt_incentive
47269820,Judith (1988) PT,1988,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4136,0.1729,['Post-test adjusted for baseline attainment'],T&T_ Reading comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4136,0.1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,2,9,['Primary/elementary school'],['11'],NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],0.4,2,50,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,['From the same school'],['No'],['Average'],['No'],['No']
37093568,Kahl (1994),1994,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6824,0.3596,['Post-test unadjusted (select one from this group)'],REC 60-day associative matching,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6824,0.3596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,4,NA,"['No information provided', 'Primary/elementary school', 'Middle school']","['11', '12']",NA,NA,['Canada'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",0.2,1, ,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['No'],['Not mentioned'],['No'],['No']
37116222,Karagiannakis (2008),2008,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1005,0.1088,['Post-test unadjusted (select one from this group)'],REC Mathematics Achievement- Peer Tutoring,With business as usual,['Sample: All'],Mathematics,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1005,0.1088,NA,NA,NA,NA,NA,NA,73,NA,NA,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['Canada'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],12,4,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Mixed'],['No'],['Yes']
37093356,Lamport (1982),1982,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1169,0.2947,['Post-test adjusted for baseline attainment'],T&T_ SDRT - Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1169,0.2947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2,NA,"['Primary/elementary school', 'Other educational setting (please specify)']","['7', '8', '9', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],32,3,30,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],['From a different school'],['No'],['Low attaining'],['No'],['No']
46844861,Lazarus (2014),2014,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4806,0.199,['Post-test adjusted for baseline attainment'],TE_PRI Mathematics Tests (Post test)- Peer vs Control,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4806,0.199,NA,NA,NA,NA,NA,NA,156,6,NA,['Secondary/High school'],"['10', '11', '12', '13', '14', '15', '16']",NA,NA,['Nigeria'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],6, , ,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,['From the same school'],['Yes'],['Average'],['No'],['No']
38296633,Lloyd (2015),2015,['Technical report'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0377,0.0348,['Post-test adjusted for baseline attainment AND clustering'],T&T NGRT Overall Reading,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0377,0.0348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2736,10,120,['Secondary/High school'],"['11', '12', '13', '14']",FALSE,20.249,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],16,1,20,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],['From the same school'],['Yes'],['Mixed'],['No'],['No']
38296634,Lloyd (2015),2015,['Technical report'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.015,0.029,['Post-test adjusted for baseline attainment AND clustering'],T&T_ INCAS maths,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.015,0.029,NA,NA,NA,NA,NA,NA,6472,82,NA,['Primary/elementary school'],"['8', '9', '10', '11']",FALSE,22.7,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",32,1,20,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],['From the same school'],['No'],['Mixed'],['Yes'],['No']
37093622,Mathes (1993),1993,['Technical report'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3,0.26,['Post-test adjusted for baseline attainment'],REC CRAB (Comprehension),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,"['Primary/elementary school', 'Middle school']","['9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Peers'],10,3,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,['From the same school'],['Yes'],['Low attaining'],['No'],['Yes']
37093577,Mathes (1998),1998,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2664,0.2685,['Pre-post gain'],REC Woodcock Passage Comprehension (WRMT-R) LA ,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2664,0.2685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,6,20,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],35, ,35,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['No'],['Low attaining'],['No'],['Yes']
43099967,Mathes (2001) 1_1,2001,['Journal article'],"['Phonics', 'Peer tutoring']",['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7344,0.2406,['Pre-post gain'],T&T WRMT-R Passage Comprehension PALS v control,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.7344,0.2406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,8,36,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],16,3,35,['Toolkit: Phonics'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['Yes'],['Low attaining'],['No'],['Yes']
46325690,Mathes (2001) 1_2,2001,['Journal article'],"['Phonics', 'Peer tutoring']",['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5,0.2351,['Pre-post gain'],T&T WRMT-R Comprehension PALS+ CAI v Control,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5,0.2351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,8,36,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Paired learning']",['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],20,3,35,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Mixed'],['Yes'],['No']
37116235,Mathes (2001) PT 1_1,2001,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.806,0.4158,['Pre-post gain'],REC Passage Comprehension subtest WRMT - AA students,With business as usual,['Sample: Average'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.806,0.4158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,5,30,['Primary/elementary school'],"['6', '7']",FALSE,19.28,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",14,3,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['Yes'],['Mixed'],['No'],['No']
46325689,Mathes (2001) PT 1_2,2001,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2691,0.2687,['Post-test unadjusted (select one from this group)'],T&T WRMT Passage Comprehension,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2691,0.2687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,5,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],"['Class teachers', 'Teaching assistants']",14,3,45,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,NA,['No'],['Low attaining'],['No'],['Yes']
37116234,Mathes (2003),2003,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5849,0.2326,['Post-test unadjusted (select one from this group)'],REC Passage Comprehension - WRMT-R,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5849,0.2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,6,22,['Primary/elementary school'],"['6', '7']",FALSE,29.21,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",16,3,35,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['Yes'],['Mixed'],['No'],['No']
37093360,McCracken (1979),1979,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",1.3667,0.2981,['Post-test unadjusted (select one from this group)'],TE_PRI Comprehension (Cloze) test,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: School-developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.3667,0.2981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,['Secondary/High school'],"['14', '15', '16', '17', '18']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",NA,5,NA,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['No'],['Low attaining'],['No'],['No']
37133945,Menesses (2009),2009,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1215,0.3904,['Post-test adjusted for baseline attainment'],REC Curriculum-based measurement (CBM) math probes,With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1215,0.3904,NA,NA,NA,NA,NA,NA,59,1,7,['Primary/elementary school'],"['7', '8', '9', '10']",TRUE,83,['USA'],['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],3,3,3,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Low attaining'],['No'],['Yes']
37133947,Merrill (2002),2002,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2799,0.1978,['Post-test unadjusted (select one from this group)'],T&T_Timed word recognition,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2799,0.1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,1,4,['Secondary/High school'],"['14', '15']",FALSE,40,['USA'],['Individual RCT'],"['Paired learning', 'Small group/intensive support (3-5)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Peers', 'Lay persons/volunteers']",26,1,60,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],['From a different school'],['No'],['Low attaining'],['No'],['Yes']
43090186,Mooney (1986) PT,1986,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5314,0.3725,['Post-test unadjusted (select one from this group)'],TE_PRI GMRT - Reading Comprehension Gates MacGinite,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5314,0.3725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,NA,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Individual RCT'],['One to one'],['Yes (Please specify)'],['No'],['No'],['Before/after school'],"['Class teachers', 'Peers']",10,2,60,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],['From the same school'],['No'],['Low attaining'],['No'],['No']
